track_id,genre,split
16879,Hip-Hop,training
16880,Hip-Hop,training
16895,Pop,validation
16896,Pop,validation
16937,Experimental,training
16938,Experimental,training
16940,Experimental,training
16943,Experimental,training
16982,Jazz,training
16983,Jazz,training
16985,Classical,training
16989,Classical,training
16992,Classical,training
17003,Folk,test
17053,Rock,validation
17131,Rock,training
17132,Folk,training
17259,Rock,training
17323,Rock,training
17341,Rock,training
17344,Pop,validation
17345,Pop,validation
17422,Folk,training
17426,Folk,training
17439,Jazz,training
17440,Jazz,test
17441,Jazz,test
17442,Jazz,test
17444,Rock,training
17447,Rock,training
17450,Rock,training
17451,Rock,training
17457,Rock,training
17462,Rock,training
17467,Electronic,training
17488,Hip-Hop,training
17489,Hip-Hop,training
17490,Hip-Hop,training
17491,Hip-Hop,training
17492,Hip-Hop,training
17493,Hip-Hop,training
17494,Hip-Hop,training
17495,Hip-Hop,training
17496,Hip-Hop,training
17497,Hip-Hop,training
17498,Hip-Hop,training
17499,Hip-Hop,training
17500,Hip-Hop,training
17573,Experimental,training
17579,Rock,training
17584,Classical,training
17585,Classical,test
17588,Electronic,training
17601,Rock,training
17603,Rock,training
17605,International,training
17606,International,training
17607,International,training
17608,International,training
17609,International,training
17610,International,training
17611,International,training
17623,Electronic,training
17625,Electronic,training
17629,Electronic,training
17631,International,training
17632,International,training
17633,International,training
17634,International,training
17635,International,training
17636,International,training
17637,International,training
17643,Experimental,training
17644,Experimental,training
17678,Classical,training
17697,Electronic,validation
17698,Electronic,validation
17701,Electronic,test
17702,Electronic,training
17703,Electronic,validation
17712,Rock,test
17729,Rock,training
17734,Rock,training
17781,Classical,training
17782,Hip-Hop,training
17785,Rock,test
17788,Electronic,training
17794,Classical,training
17825,Electronic,training
17826,Electronic,training
17827,Electronic,training
17839,Rock,training
17841,Rock,training
17842,Rock,training
17854,Rock,training
17857,Rock,training
17858,Rock,training
17859,Rock,training
17860,Rock,training
17881,Electronic,training
17883,Electronic,training
17884,Electronic,training
17891,Rock,training
17892,Rock,training
17893,Rock,training
17895,Rock,training
17906,Pop,training
17911,Rock,training
17915,Rock,training
17987,Old-Time / Historic,training
17988,Old-Time / Historic,training
17989,Old-Time / Historic,training
17990,Old-Time / Historic,test
17991,Old-Time / Historic,validation
17992,Old-Time / Historic,training
17993,Old-Time / Historic,training
17994,Old-Time / Historic,training
17995,Old-Time / Historic,training
17996,Old-Time / Historic,training
17997,Old-Time / Historic,training
17998,Old-Time / Historic,training
17999,Old-Time / Historic,test
18000,Old-Time / Historic,training
18001,Old-Time / Historic,training
18002,Old-Time / Historic,validation
18003,Old-Time / Historic,training
18004,Old-Time / Historic,training
18005,Old-Time / Historic,training
18006,Old-Time / Historic,training
18007,Old-Time / Historic,training
18008,Old-Time / Historic,training
18009,Old-Time / Historic,training
18010,Old-Time / Historic,training
18011,Old-Time / Historic,test
18012,Old-Time / Historic,training
18013,Old-Time / Historic,training
18014,Old-Time / Historic,training
18015,Old-Time / Historic,training
18016,Old-Time / Historic,training
18017,Old-Time / Historic,training
18018,Old-Time / Historic,training
18019,Old-Time / Historic,training
18020,Old-Time / Historic,training
18021,Old-Time / Historic,training
18022,Old-Time / Historic,validation
18023,Old-Time / Historic,test
18024,Old-Time / Historic,training
18025,Old-Time / Historic,validation
18026,Old-Time / Historic,training
18027,Old-Time / Historic,training
18028,Old-Time / Historic,training
18029,Old-Time / Historic,training
18030,Old-Time / Historic,validation
18031,International,training
18032,International,training
18033,International,training
18034,International,training
18037,International,validation
18038,International,validation
18039,International,validation
18040,Folk,test
18041,Folk,test
18042,Folk,test
18043,International,training
18044,International,training
18045,International,training
18085,Hip-Hop,training
18111,Experimental,test
18112,Experimental,test
18124,Experimental,training
18135,Experimental,training
18144,Pop,training
18145,Pop,training
18146,Pop,training
18159,Folk,training
18215,Hip-Hop,validation
18217,Hip-Hop,validation
18222,Hip-Hop,validation
18226,Hip-Hop,validation
18227,Hip-Hop,validation
18237,Jazz,training
18323,Electronic,training
18325,Electronic,training
18326,Electronic,training
18346,Folk,test
18347,Folk,test
18350,Folk,test
18351,Folk,test
18386,Jazz,training
18388,Spoken,training
18390,Spoken,training
18391,Spoken,training
18393,Spoken,training
18412,Rock,training
18446,Rock,training
18577,Experimental,validation
18578,Experimental,validation
18579,Experimental,validation
18580,Experimental,validation
18589,Pop,test
18592,Pop,test
18607,Rock,training
18608,Rock,training
18609,Rock,training
18610,Rock,training
18611,Rock,training
18641,Rock,training
18654,Rock,training
18656,Experimental,training
18659,Experimental,training
18684,Rock,training
18690,Old-Time / Historic,training
18692,Old-Time / Historic,training
18694,Old-Time / Historic,training
18712,Old-Time / Historic,training
18759,Electronic,training
18760,Electronic,training
18762,Electronic,training
18763,Electronic,training
18782,Jazz,training
18803,Electronic,training
18805,Electronic,training
18822,Classical,training
18823,Hip-Hop,training
18876,Experimental,training
18877,Experimental,training
18887,Rock,training
18973,Jazz,training
18974,Jazz,training
18975,Jazz,training
18976,Jazz,training
19073,Pop,training
19074,Pop,training
19180,Rock,training
19186,Rock,training
19187,Rock,training
19192,Experimental,training
19222,Country,training
19224,Country,training
19226,Country,training
19227,Country,training
19228,Country,training
19229,Country,training
19236,Electronic,training
19262,Electronic,training
19263,Electronic,training
19264,Electronic,training
19265,Electronic,training
19267,Electronic,training
19272,Electronic,training
19330,Classical,training
19331,Classical,training
19332,Classical,training
19333,Classical,training
19348,Rock,training
19352,Rock,training
19353,Rock,training
19354,Rock,training
19355,Rock,training
19383,Spoken,training
19412,Pop,training
19413,Pop,training
19415,Pop,training
19416,Pop,training
19417,Pop,training
19418,Pop,training
19419,Pop,training
19420,Pop,training
19421,Pop,training
19422,Pop,training
19423,Pop,training
19425,Pop,training
19427,Hip-Hop,training
19438,Hip-Hop,training
19439,Hip-Hop,test
19441,Pop,training
19442,Pop,training
19457,Electronic,training
19458,Electronic,training
19459,International,training
19481,Jazz,training
19482,Jazz,training
19484,Jazz,training
19485,Jazz,training
19486,Jazz,training
19487,Jazz,training
19488,Jazz,training
19489,Jazz,training
19530,Instrumental,training
19532,Instrumental,training
19550,Rock,training
19582,Old-Time / Historic,training
19583,Old-Time / Historic,training
19584,Old-Time / Historic,test
19585,Old-Time / Historic,training
19586,Old-Time / Historic,training
19587,Old-Time / Historic,training
19588,Old-Time / Historic,training
19589,Old-Time / Historic,training
19591,Old-Time / Historic,training
19592,Old-Time / Historic,training
19593,Old-Time / Historic,validation
19601,Old-Time / Historic,training
19602,Old-Time / Historic,training
19603,Old-Time / Historic,training
19604,Old-Time / Historic,training
19605,Old-Time / Historic,validation
19606,Old-Time / Historic,training
19607,Old-Time / Historic,training
19608,Old-Time / Historic,training
19609,Old-Time / Historic,training
19621,Old-Time / Historic,training
19622,Old-Time / Historic,training
19623,Old-Time / Historic,training
19626,Old-Time / Historic,training
19627,Old-Time / Historic,training
19628,Old-Time / Historic,training
19629,Old-Time / Historic,training
19630,Old-Time / Historic,test
19631,Old-Time / Historic,training
19632,Old-Time / Historic,training
19633,Old-Time / Historic,training
19634,Old-Time / Historic,validation
19644,Rock,training
19649,Rock,training
19657,Rock,training
19658,Rock,training
19663,Rock,training
19670,Rock,training
19671,Rock,training
19673,International,validation
19674,International,validation
19682,Soul-RnB,training
19684,Rock,test
19689,Pop,validation
19707,Folk,training
19708,Folk,training
19718,Rock,test
19721,Rock,test
19729,Hip-Hop,training
19737,Rock,validation
19742,Rock,validation
19758,Pop,training
19759,Pop,training
19760,Pop,training
19761,Pop,training
19889,International,training
19890,International,training
19891,International,training
19975,Folk,training
19976,Folk,training
19978,Folk,training
19986,Experimental,training
19989,Experimental,training
20010,Rock,training
20011,Rock,training
20012,Rock,training
20014,Rock,training
20050,Rock,training
20051,Rock,training
20056,Rock,test
20059,Rock,training
20084,Old-Time / Historic,training
20085,Old-Time / Historic,training
20086,Old-Time / Historic,training
20088,Old-Time / Historic,training
20089,Old-Time / Historic,training
20090,Old-Time / Historic,training
20091,Old-Time / Historic,training
20092,Old-Time / Historic,training
20093,Old-Time / Historic,training
20094,Old-Time / Historic,test
20095,Old-Time / Historic,validation
20096,Old-Time / Historic,training
20097,Old-Time / Historic,training
20098,Old-Time / Historic,training
20099,Old-Time / Historic,training
20100,Old-Time / Historic,training
20101,Old-Time / Historic,training
20126,Old-Time / Historic,validation
20127,Old-Time / Historic,validation
20128,Old-Time / Historic,training
20129,Old-Time / Historic,training
20130,Old-Time / Historic,training
20131,Old-Time / Historic,test
20133,Old-Time / Historic,validation
20134,Old-Time / Historic,training
20135,Old-Time / Historic,training
20136,Old-Time / Historic,training
20137,Old-Time / Historic,training
20138,Old-Time / Historic,training
20139,Old-Time / Historic,training
20142,Old-Time / Historic,training
20143,Old-Time / Historic,training
20144,Old-Time / Historic,training
20145,Old-Time / Historic,training
20146,Old-Time / Historic,training
20147,Old-Time / Historic,training
20149,Old-Time / Historic,training
20152,Old-Time / Historic,training
20153,Old-Time / Historic,training
20154,Old-Time / Historic,test
20155,Old-Time / Historic,training
20156,Old-Time / Historic,training
20157,Old-Time / Historic,training
20158,Old-Time / Historic,training
20159,Old-Time / Historic,training
20160,Old-Time / Historic,training
20161,Old-Time / Historic,training
20162,Old-Time / Historic,training
20163,Old-Time / Historic,training
20165,Old-Time / Historic,training
20166,Old-Time / Historic,validation
20167,Old-Time / Historic,training
20168,Old-Time / Historic,training
20181,Old-Time / Historic,training
20197,Old-Time / Historic,training
20198,Old-Time / Historic,test
20199,Old-Time / Historic,training
20200,Old-Time / Historic,training
20201,Old-Time / Historic,training
20202,Old-Time / Historic,training
20203,Old-Time / Historic,training
20204,Old-Time / Historic,test
20205,Old-Time / Historic,training
20206,Old-Time / Historic,training
20207,Old-Time / Historic,validation
20208,Old-Time / Historic,validation
20209,Old-Time / Historic,training
20234,Hip-Hop,training
20264,Rock,training
20280,Rock,training
20296,Experimental,test
20345,Rock,training
20361,Instrumental,training
20362,Instrumental,training
20364,Instrumental,training
20365,Instrumental,training
20366,Instrumental,training
20368,Instrumental,training
20369,Instrumental,training
20372,Instrumental,training
20373,Instrumental,training
20374,Instrumental,training
20375,Instrumental,training
20376,Instrumental,training
20395,Experimental,training
20424,Experimental,training
20428,Experimental,training
20432,International,training
20445,Rock,training
20449,Jazz,training
20450,Jazz,training
20452,Jazz,training
20457,Hip-Hop,training
20458,Hip-Hop,training
20461,Hip-Hop,training
20462,Jazz,training
20463,Jazz,training
20464,Jazz,training
20465,Jazz,training
20466,Hip-Hop,training
20469,Hip-Hop,training
20485,Rock,training
20486,Rock,training
20489,Rock,training
20490,Rock,training
20663,Electronic,test
20666,Electronic,test
20669,Electronic,test
20670,Electronic,test
20671,Electronic,test
20675,Electronic,test
20677,Electronic,test
20686,Soul-RnB,training
20692,Soul-RnB,training
20696,Soul-RnB,training
20704,Pop,training
20705,Pop,training
20707,Pop,training
20729,Old-Time / Historic,training
20730,Old-Time / Historic,training
20731,Old-Time / Historic,training
20732,Old-Time / Historic,training
20733,Old-Time / Historic,training
20734,Old-Time / Historic,training
20735,Old-Time / Historic,training
20736,Old-Time / Historic,training
20737,Old-Time / Historic,training
20738,Old-Time / Historic,training
20740,Old-Time / Historic,training
20741,Old-Time / Historic,training
20742,Old-Time / Historic,training
20743,Old-Time / Historic,training
20744,Old-Time / Historic,test
20745,Old-Time / Historic,training
20746,Old-Time / Historic,training
20747,Old-Time / Historic,validation
20748,Old-Time / Historic,training
20749,Old-Time / Historic,training
20750,Old-Time / Historic,training
20751,Old-Time / Historic,training
20818,Experimental,validation
20920,Experimental,training
20926,Experimental,training
20963,Rock,training
20966,Rock,training
21006,Electronic,training
21007,Electronic,training
21058,Experimental,training
21081,Rock,validation
21084,Electronic,training
21085,Electronic,training
21087,Folk,training
21129,Old-Time / Historic,validation
21130,Old-Time / Historic,training
21131,Old-Time / Historic,training
21132,Old-Time / Historic,training
21133,Old-Time / Historic,test
21134,Old-Time / Historic,training
21135,Old-Time / Historic,training
21136,Old-Time / Historic,training
21137,Old-Time / Historic,training
21138,Old-Time / Historic,validation
21158,Electronic,training
21160,Electronic,training
21162,Electronic,training
21164,Electronic,training
21168,Electronic,training
21186,Rock,training
21190,Rock,training
21192,Rock,training
21227,Electronic,training
21228,Hip-Hop,training
21230,Electronic,training
21231,Pop,training
21232,Pop,training
21234,Electronic,training
21275,Electronic,training
21276,Electronic,test
21363,Folk,training
21400,Pop,training
21401,Pop,training
21402,Pop,training
21403,Pop,training
21404,Pop,training
21405,Pop,training
21409,Pop,training
21410,Folk,training
21414,Electronic,training
21415,Electronic,training
21418,Electronic,training
21422,Electronic,training
21424,Electronic,training
21426,Electronic,training
21527,Classical,training
21528,Classical,training
21529,Classical,training
21530,Classical,training
21532,Classical,training
21533,Classical,training
21542,Classical,training
21555,Electronic,training
21558,Electronic,training
21565,Pop,validation
21569,Pop,validation
21587,Pop,validation
21652,Pop,training
21657,Pop,training
21672,Pop,training
21676,Pop,training
21677,Pop,training
21678,Experimental,training
21683,Electronic,training
21695,Pop,training
21697,Electronic,training
21707,Folk,training
21708,Folk,training
21774,Experimental,training
21776,Experimental,training
21839,Spoken,training
21842,Electronic,training
21843,Electronic,training
21847,Electronic,training
21849,Electronic,training
21855,Electronic,training
21857,Electronic,training
21859,Rock,training
21860,Rock,training
21887,Electronic,training
21889,Electronic,training
21891,Electronic,training
21894,Electronic,training
21896,Electronic,training
21897,Electronic,training
21898,Electronic,training
21912,Experimental,training
21926,Electronic,training
21931,Electronic,training
21932,Electronic,training
21953,Electronic,training
21960,Electronic,training
21991,Old-Time / Historic,training
21995,Pop,test
21996,Pop,test
21997,Pop,test
21998,Pop,test
21999,Pop,test
22000,Pop,test
22001,Pop,test
22021,Hip-Hop,training
22022,Hip-Hop,training
22023,Hip-Hop,training
22024,Hip-Hop,training
22032,Rock,training
22040,Electronic,training
22081,Electronic,validation
22084,Electronic,training
22088,Hip-Hop,training
22091,Hip-Hop,training
22093,Rock,training
22094,Hip-Hop,training
22095,Electronic,training
22097,Pop,training
22100,Rock,validation
22104,Rock,validation
22113,Rock,validation
22128,Electronic,training
22129,Experimental,training
22130,Experimental,training
22131,Experimental,training
22132,Experimental,training
22134,Electronic,training
22136,Electronic,training
22138,Electronic,training
22139,Electronic,training
22140,Electronic,training
22141,Electronic,training
22142,Electronic,training
22143,Electronic,training
22150,Experimental,validation
22151,Experimental,validation
22152,Rock,training
22290,Instrumental,training
22292,Instrumental,training
22295,Hip-Hop,training
22296,Hip-Hop,validation
22298,Folk,training
22299,Folk,training
22302,Folk,training
22305,Folk,training
22306,Folk,training
22307,Folk,training
22315,International,validation
22332,Jazz,training
22334,Rock,training
22340,Rock,validation
22346,Rock,training
22347,Rock,training
22348,Pop,training
22349,Rock,training
22358,Electronic,training
22367,Rock,training
22369,Rock,training
22370,Rock,training
22371,Rock,training
22372,Electronic,training
22375,Electronic,training
22377,Electronic,training
22379,Electronic,training
22433,Electronic,training
22435,Electronic,training
22436,Electronic,training
22438,Electronic,training
22439,Electronic,training
22440,Electronic,training
22443,Electronic,training
22445,Electronic,training
22453,Electronic,training
22459,Electronic,training
22472,Pop,training
22473,Pop,training
22474,Pop,training
22475,Pop,training
22476,Pop,training
22477,Pop,training
22478,Pop,training
22479,Pop,training
22480,Pop,training
22481,Pop,training
22558,Electronic,test
22560,Electronic,test
22562,Rock,validation
22584,Electronic,training
22592,Electronic,training
22597,Rock,training
22598,Rock,training
22599,Rock,training
22602,Rock,training
22603,Rock,training
22945,Rock,test
22982,Spoken,training
22984,Spoken,training
22985,Spoken,training
23014,Folk,validation
23015,Folk,training
23034,Hip-Hop,training
23037,Rock,training
23038,Electronic,training
23039,Pop,training
23041,Rock,test
23042,Hip-Hop,training
23063,Experimental,test
23070,Jazz,training
23071,Jazz,training
23072,Jazz,training
23073,Jazz,training
23074,Jazz,training
23075,Jazz,training
23077,Jazz,training
23078,Jazz,training
23081,Jazz,training
23082,Jazz,training
23141,Classical,training
23142,Classical,training
23143,Classical,training
23144,Classical,training
23145,Classical,training
23146,Classical,training
23147,Classical,training
23148,Classical,training
23149,Classical,training
23150,Classical,training
23151,Classical,training
23152,Classical,training
23155,International,training
23156,International,training
23160,Classical,training
23161,Classical,training
23186,Classical,training
23188,Jazz,training
23190,Spoken,training
23191,Experimental,training
23192,Experimental,training
23256,Rock,training
23257,Rock,training
23329,Experimental,validation
23339,Rock,training
23349,Experimental,training
23358,Electronic,training
23359,Electronic,training
23361,Electronic,training
23363,Electronic,training
23364,Electronic,training
23365,Electronic,training
23371,Folk,training
23452,Electronic,test
23453,Electronic,test
23454,Electronic,test
23455,Electronic,test
23458,Electronic,test
23459,Electronic,test
23483,Electronic,training
23489,Electronic,validation
23493,Electronic,validation
23497,Electronic,validation
23499,Electronic,validation
23500,Electronic,validation
23505,Electronic,training
23506,Electronic,training
23508,Electronic,training
23509,Electronic,training
23510,Electronic,training
23511,Electronic,training
23512,Electronic,training
23515,Electronic,training
23516,Electronic,training
23525,Electronic,training
23527,Electronic,training
23528,Electronic,training
23530,Electronic,training
23535,Electronic,training
23537,Soul-RnB,training
23538,Soul-RnB,training
23539,Soul-RnB,training
23540,Soul-RnB,training
23541,Soul-RnB,training
23544,Soul-RnB,training
23545,Soul-RnB,training
23546,Soul-RnB,training
23678,Rock,training
23765,Electronic,training
23766,Electronic,training
23786,Electronic,training
23826,Electronic,training
23853,Electronic,test
23860,Electronic,test
23862,Electronic,test
23879,Electronic,training
23881,Electronic,training
23882,Electronic,training
23886,Electronic,training
23889,Electronic,training
23892,Electronic,training
23893,Electronic,training
24051,Electronic,training
24053,Electronic,training
24059,Electronic,test
24060,Electronic,test
24063,Electronic,test
24065,Electronic,test
24066,Electronic,test
24101,Rock,validation
24138,Electronic,training
24141,Electronic,training
24142,Electronic,training
24144,Electronic,training
24177,Electronic,training
24178,Electronic,training
24216,Experimental,training
24217,Experimental,training
24218,Experimental,training
24331,Experimental,validation
24339,Experimental,validation
24362,International,training
24363,International,training
24364,International,training
24365,International,training
24366,International,training
24367,International,training
24368,International,training
24369,International,training
24370,International,training
24371,International,training
24418,Hip-Hop,training
24420,Hip-Hop,training
24421,Hip-Hop,training
24422,Hip-Hop,training
24423,Hip-Hop,training
24424,Hip-Hop,training
24425,Hip-Hop,training
24426,Hip-Hop,training
24427,Hip-Hop,training
24428,Hip-Hop,training
24429,Hip-Hop,training
24430,Hip-Hop,training
24431,Hip-Hop,training
24432,Hip-Hop,training
24460,Hip-Hop,training
24512,Experimental,training
24513,Experimental,training
24514,Experimental,training
24515,Experimental,training
24516,Experimental,training
24517,Experimental,training
24520,Experimental,training
24521,Experimental,training
24523,Experimental,training
24524,Experimental,training
24544,Old-Time / Historic,training
24545,Old-Time / Historic,training
24546,Old-Time / Historic,training
24547,Old-Time / Historic,training
24548,Old-Time / Historic,training
24549,Old-Time / Historic,training
24550,Old-Time / Historic,training
24551,Old-Time / Historic,training
24552,Old-Time / Historic,training
24553,Old-Time / Historic,training
24554,Old-Time / Historic,training
24555,Old-Time / Historic,training
24655,Rock,training
24698,International,training
24699,International,training
24700,International,training
24701,International,training
24702,International,training
24712,Experimental,training
24717,International,training
24720,International,training
24739,International,training
24741,International,training
24742,International,training
24744,International,training
24745,International,training
24746,International,training
24747,International,training
24748,International,training
24749,International,training
24798,Electronic,training
24799,Electronic,training
24801,Electronic,training
24803,Electronic,training
24805,Electronic,training
24806,Electronic,training
24809,Electronic,training
24811,Electronic,training
24814,Electronic,training
24815,Electronic,training
24816,Electronic,training
24831,Classical,training
24832,Classical,training
24842,International,training
24844,Electronic,training
24876,Experimental,training
24896,Experimental,training
24898,Experimental,training
24899,Experimental,training
24901,Experimental,training
24902,Experimental,training
24903,Experimental,training
24904,Experimental,training
24908,Experimental,training
24909,Experimental,training
24912,Experimental,training
24913,Experimental,training
24914,Experimental,training
24915,Experimental,training
24917,Experimental,training
24926,Electronic,training
24927,Electronic,training
24929,Electronic,training
24946,Experimental,training
24949,Experimental,training
24950,Experimental,training
24952,Experimental,training
24957,Experimental,training
24960,Experimental,training
24963,Experimental,training
24966,Experimental,training
24971,Experimental,training
24975,Experimental,training
24977,Experimental,training
24979,Experimental,training
24983,Experimental,training
24984,Experimental,training
24985,Experimental,training
24986,Electronic,validation
24987,Electronic,training
24989,Electronic,test
24990,Electronic,training
24993,Electronic,training
24994,Experimental,training
24995,Experimental,training
24999,Experimental,training
25000,Experimental,training
25004,Electronic,training
25007,Electronic,training
25013,Electronic,training
25015,Electronic,training
25028,International,validation
25029,International,validation
25030,International,validation
25031,International,validation
25032,International,validation
25033,International,validation
25055,Pop,test
25063,Experimental,training
25066,Electronic,training
25104,Pop,training
25123,Pop,training
25124,Pop,training
25140,Old-Time / Historic,training
25142,Old-Time / Historic,test
25143,Old-Time / Historic,training
25144,Old-Time / Historic,validation
25145,Old-Time / Historic,training
25147,Old-Time / Historic,validation
25148,Old-Time / Historic,validation
25149,Old-Time / Historic,training
25150,Old-Time / Historic,validation
25151,Old-Time / Historic,training
25152,Old-Time / Historic,training
25153,Old-Time / Historic,test
25154,Old-Time / Historic,training
25168,Old-Time / Historic,training
25170,Old-Time / Historic,training
25172,Old-Time / Historic,test
25177,Old-Time / Historic,training
25178,Old-Time / Historic,training
25179,Old-Time / Historic,training
25215,International,training
25216,International,training
25227,International,training
25232,International,training
25233,International,training
25234,International,training
25235,International,training
25238,Rock,training
25324,Experimental,training
25370,Electronic,training
25371,Electronic,training
25372,Electronic,training
25373,Electronic,training
25376,Electronic,training
25379,Electronic,training
25380,Electronic,training
25381,Electronic,training
25387,Electronic,training
25601,International,training
25603,International,training
25605,International,training
25606,International,training
25608,International,training
25609,International,training
25668,International,validation
25669,International,validation
25670,International,validation
25735,Electronic,training
25795,International,training
25796,International,training
25797,International,training
25802,International,training
25804,International,training
25855,Experimental,training
25902,Rock,training
25922,Classical,training
25928,Classical,training
25996,Pop,training
26007,Hip-Hop,training
26008,Hip-Hop,training
26010,Hip-Hop,training
26011,Hip-Hop,training
26012,Hip-Hop,training
26013,Hip-Hop,training
26014,Hip-Hop,training
26015,Hip-Hop,training
26016,Hip-Hop,training
26017,Hip-Hop,training
26018,Hip-Hop,training
26019,Hip-Hop,training
26020,Hip-Hop,training
26021,Hip-Hop,training
26022,Hip-Hop,training
26023,Hip-Hop,training
26024,Hip-Hop,training
26025,Hip-Hop,training
26026,Hip-Hop,training
26034,Hip-Hop,training
26035,Hip-Hop,training
26036,Hip-Hop,training
26062,Electronic,training
26065,Electronic,training
26068,Electronic,validation
26169,Pop,training
26171,Pop,training
26174,Pop,training
26176,Pop,training
26177,Pop,training
26178,Pop,training
26179,Pop,training
26181,Electronic,training
26184,Electronic,training
26297,Soul-RnB,training
26298,Pop,training
26301,Experimental,training
26302,Folk,training
26307,Experimental,training
26310,Rock,training
26322,Experimental,training
26324,Rock,training
26327,Rock,training
26409,Pop,training
26437,Electronic,training
26440,Electronic,training
26464,Folk,training
26465,Folk,training
26466,Folk,training
26469,Classical,validation
26476,Electronic,training
26480,Electronic,training
26482,Electronic,training
26485,Rock,training
26529,Jazz,training
26530,Jazz,training
26531,Jazz,training
26532,Jazz,training
26583,Experimental,training
26585,Experimental,training
26586,Experimental,training
26591,Experimental,training
26593,Experimental,training
26595,Experimental,training
26600,Experimental,training
26601,Experimental,training
26605,Experimental,training
26612,Experimental,training
26629,Electronic,training
26633,Electronic,training
26636,Electronic,training
26642,Rock,training
26651,Electronic,training
26653,Electronic,training
26655,Electronic,training
26658,Electronic,training
26669,Experimental,training
26670,Experimental,training
26681,Rock,training
26693,Instrumental,training
26697,Instrumental,validation
26740,Pop,training
26744,Pop,training
26754,Pop,training
26764,Pop,training
26765,Pop,training
26855,Electronic,test
26868,Electronic,training
26902,Electronic,test
26921,Electronic,training
27107,Instrumental,training
27141,Electronic,training
27164,Pop,training
27175,Electronic,training
27176,Electronic,training
27180,Electronic,training
27188,Electronic,training
27194,International,training
27195,International,training
27197,International,training
27198,International,training
27213,Experimental,training
27216,Experimental,training
27227,Rock,training
27235,Rock,training
27258,Folk,training
27303,Hip-Hop,training
27305,Hip-Hop,training
27349,Rock,training
27350,Rock,training
27389,Electronic,training
27404,Electronic,training
27406,Electronic,training
27408,Electronic,training
27420,Rock,validation
27426,Rock,validation
27430,Rock,validation
27431,Pop,training
27435,Pop,training
27438,Electronic,test
27440,Electronic,test
27441,Electronic,test
27442,Electronic,test
27444,Electronic,test
27445,Electronic,test
27449,Electronic,test
27454,Experimental,training
27455,Experimental,training
27456,Experimental,training
27463,Electronic,training
27464,Electronic,training
27547,Pop,training
27548,Pop,training
27549,Pop,training
27550,Pop,training
27551,Pop,training
27552,Pop,training
27566,Electronic,training
27568,Electronic,training
27569,Electronic,training
27570,Electronic,training
27571,Electronic,training
27573,Electronic,training
27575,Electronic,training
27576,Electronic,training
27606,Rock,training
27608,Rock,training
27609,International,training
27610,International,training
27611,International,training
27612,International,training
27613,International,training
27632,Electronic,validation
27633,Electronic,validation
27634,Electronic,validation
27670,Electronic,training
27671,Electronic,training
27674,Electronic,training
27675,Electronic,training
27754,Electronic,training
27797,Pop,training
27798,Electronic,validation
27799,Hip-Hop,training
27802,Pop,training
27803,Experimental,training
27804,Folk,training
27805,Pop,training
27841,Electronic,training
27851,Electronic,training
27855,Folk,training
27856,Folk,training
27866,Experimental,training
27945,Experimental,training
27946,Classical,training
27949,Classical,training
27950,Jazz,training
27953,International,training
27975,International,training
27978,International,training
27981,International,training
27987,International,training
28024,Rock,validation
28032,Rock,validation
28036,Rock,validation
28067,Rock,test
28071,Rock,test
28072,Rock,test
28085,Jazz,training
28086,Jazz,training
28087,Jazz,training
28088,Jazz,training
28089,Jazz,training
28097,Classical,validation
28098,Classical,validation
28099,Classical,validation
28100,Classical,validation
28101,Classical,validation
28102,Classical,validation
28103,Classical,validation
28104,Classical,validation
28105,Classical,validation
28108,Classical,validation
28109,Classical,validation
28110,Classical,validation
28111,Classical,validation
28112,Classical,validation
28113,Classical,validation
28114,Classical,validation
28116,Classical,validation
28117,Classical,validation
28118,Classical,validation
28119,Classical,validation
28120,Classical,validation
28121,Classical,validation
28122,Classical,validation
28124,Experimental,training
28126,Experimental,training
28171,Electronic,test
28172,Electronic,test
28174,Electronic,test
28175,Electronic,test
28176,Electronic,test
28177,Electronic,test
28241,Experimental,training
28259,Rock,training
28260,Rock,training
28265,Rock,training
28276,Soul-RnB,training
28278,Soul-RnB,training
28279,Soul-RnB,training
28364,Experimental,validation
28367,Experimental,validation
28368,Experimental,validation
28375,Experimental,validation
28376,Experimental,validation
28377,Experimental,validation
28426,Experimental,training
28468,Electronic,training
28476,Electronic,training
28477,Pop,training
28478,Pop,training
28479,Pop,training
28480,Pop,training
28481,Pop,training
28482,Pop,training
28483,Pop,training
28484,Pop,training
28485,Pop,training
28499,Experimental,training
28527,Electronic,training
28529,Electronic,training
28530,Electronic,training
28534,Electronic,training
28548,Electronic,training
28549,Classical,training
28551,Soul-RnB,training
28571,Experimental,training
28577,Experimental,training
28578,Experimental,training
28594,Jazz,training
28595,Jazz,training
28596,Jazz,training
28597,Jazz,training
28598,Jazz,training
28600,Jazz,training
28601,Jazz,training
28606,Jazz,training
28607,Jazz,training
28608,Pop,training
28609,Pop,training
28691,Rock,test
28802,Pop,test
28901,Electronic,training
28902,Electronic,training
28917,Rock,validation
28918,Rock,validation
29039,Electronic,validation
29040,Electronic,validation
29041,Electronic,validation
29043,Electronic,validation
29045,Pop,training
29046,Pop,training
29047,Pop,training
29128,Pop,training
29180,Pop,training
29184,Pop,training
29187,Pop,training
29243,Pop,training
29244,Pop,training
29245,Pop,training
29253,Pop,training
29255,Pop,training
29261,Hip-Hop,training
29262,Hip-Hop,training
29263,Electronic,training
29265,Pop,training
29266,Hip-Hop,test
29267,Pop,training
